employee_id,snapshot_date,department,satisfaction_score,absenteeism_days,attrition_flag,anomaly_flag
106,2024-06-01,Finance,2.55,4,False,False
107,2024-06-01,Finance,2.33,2,False,False
108,2024-06-01,Finance,3.51,4,False,False
109,2024-06-01,HR,3.6,8,False,False
110,2024-06-01,Finance,3.12,3,False,False
111,2024-06-01,Sales,3.33,2,False,False
112,2024-06-01,Finance,3.61,3,False,False
113,2024-06-01,HR,3.29,4,False,False
114,2024-06-01,HR,2.54,3,False,False
115,2024-06-01,HR,3.86,2,False,False
116,2024-06-01,HR,3.96,1,False,False
117,2024-06-01,Engineering,3.2,2,False,False
118,2024-06-01,Engineering,3.61,3,False,False
119,2024-06-01,Sales,3.11,5,False,False
120,2024-06-01,Engineering,3.6,1,False,False
121,2024-06-01,HR,3.29,2,False,False
122,2024-06-01,Finance,3.68,3,False,False
123,2024-06-01,Finance,2.96,9,False,False
124,2024-06-01,HR,2.58,6,False,False
125,2024-06-01,Operations,3.63,1,False,False
126,2024-06-01,HR,2.0,1,False,False
127,2024-06-01,Engineering,2.82,4,False,False
128,2024-06-01,Finance,3.7,4,False,False
129,2024-06-01,HR,3.61,4,False,False
130,2024-06-01,Finance,3.82,2,False,False
131,2024-06-01,HR,3.14,4,False,False
132,2024-06-01,HR,2.44,3,False,False
133,2024-06-01,Engineering,3.19,6,False,False
134,2024-06-01,HR,2.77,2,False,False
135,2024-06-01,Finance,2.79,5,False,False
136,2024-06-01,Sales,4.05,6,False,False
137,2024-06-01,Finance,2.78,4,False,False
138,2024-06-01,Engineering,3.26,4,False,False
139,2024-06-01,Sales,2.97,3,False,False
140,2024-06-01,HR,3.69,3,False,False
141,2024-06-01,Operations,3.25,2,False,False
142,2024-06-01,Sales,3.09,2,False,False
143,2024-06-01,Sales,3.28,2,False,False
144,2024-06-01,HR,2.95,4,False,False
145,2024-06-01,Operations,3.31,7,False,False
146,2024-06-01,Operations,3.88,3,False,False
147,2024-06-01,Engineering,3.44,2,False,False
148,2024-06-01,Sales,3.05,3,False,False
149,2024-06-01,Operations,2.35,1,False,False
150,2024-06-01,Engineering,3.51,3,False,False
151,2024-06-01,Operations,3.0,3,False,False
152,2024-06-01,Sales,2.83,2,False,False
153,2024-06-01,Operations,3.38,0,False,False
154,2024-06-01,Sales,3.46,2,False,False
155,2024-06-01,HR,3.64,4,False,False
156,2024-06-01,Finance,3.19,4,False,False
157,2024-06-01,Engineering,3.71,3,False,False
158,2024-06-01,HR,3.19,2,False,False
159,2024-06-01,HR,2.72,7,False,False
160,2024-06-01,Finance,3.75,3,False,False
161,2024-06-01,Operations,1.84,1,False,False
162,2024-06-01,Finance,2.61,1,False,False
163,2024-06-01,HR,2.44,3,False,False
164,2024-06-01,HR,2.74,2,False,False
165,2024-06-01,HR,3.39,4,False,False
166,2024-06-01,Operations,3.53,4,False,False
167,2024-06-01,Sales,2.85,2,False,False
168,2024-06-01,Engineering,4.31,2,False,False
169,2024-06-01,Sales,3.91,1,False,False
170,2024-06-01,Engineering,3.04,1,False,False
171,2024-06-01,Engineering,4.46,2,False,False
172,2024-06-01,Engineering,3.7,2,False,False
173,2024-06-01,Finance,2.93,2,False,False
174,2024-06-01,Finance,2.99,2,False,False
175,2024-06-01,Finance,3.54,1,False,False
176,2024-06-01,HR,3.27,2,False,False
177,2024-06-01,Finance,4.02,1,False,False
178,2024-06-01,Engineering,1.78,4,False,False
179,2024-06-01,Operations,2.63,6,False,False
180,2024-06-01,HR,2.81,4,False,False
181,2024-06-01,Operations,2.99,6,False,False
182,2024-06-01,Engineering,2.76,4,False,False
183,2024-06-01,HR,2.79,2,False,False
184,2024-06-01,Finance,3.22,4,False,False
185,2024-06-01,HR,2.02,3,False,False
186,2024-06-01,HR,4.53,4,False,False
187,2024-06-01,Engineering,4.17,2,False,False
188,2024-06-01,Sales,2.95,0,False,False
189,2024-06-01,Sales,2.76,2,False,False
190,2024-06-01,Sales,2.89,5,False,False
191,2024-06-01,Finance,2.7,0,False,False
192,2024-06-01,Finance,3.33,3,False,False
193,2024-06-01,Finance,3.14,3,False,False
194,2024-06-01,Sales,3.6,3,False,False
195,2024-06-01,Operations,1.94,3,False,False
196,2024-06-01,Engineering,2.84,6,False,False
197,2024-06-01,Sales,3.22,2,False,False
198,2024-06-01,Engineering,3.77,0,False,False
199,2024-06-01,Sales,2.87,5,False,False
200,2024-06-01,Operations,2.04,3,False,False
201,2024-06-01,Sales,3.68,2,False,False
202,2024-06-01,Operations,2.79,5,False,False
203,2024-06-01,HR,3.01,2,False,False
204,2024-06-01,Finance,2.82,2,False,False
205,2024-06-01,HR,2.03,4,False,False
206,2024-06-01,Sales,2.96,5,False,False
207,2024-06-01,Finance,2.87,5,False,False
208,2024-06-01,Operations,3.56,3,False,False
209,2024-06-01,Sales,3.37,2,False,False
210,2024-06-01,Finance,3.79,4,False,False
211,2024-06-01,Sales,3.57,2,False,False
212,2024-06-01,Finance,3.35,2,False,False
213,2024-06-01,Finance,3.64,3,False,False
214,2024-06-01,HR,4.19,0,False,False
215,2024-06-01,Finance,4.6,1,False,False
216,2024-06-01,Sales,2.79,4,False,False
217,2024-06-01,Engineering,2.77,3,False,False
218,2024-06-01,Engineering,3.89,4,False,False
219,2024-06-01,HR,2.1,4,False,False
220,2024-06-01,Operations,2.5,2,False,False
221,2024-06-01,Engineering,2.61,3,False,False
222,2024-06-01,HR,3.56,4,False,False
223,2024-06-01,Finance,3.47,0,False,False
224,2024-06-01,Sales,2.53,3,False,False
225,2024-06-01,Finance,3.11,2,False,False
226,2024-06-01,Sales,2.25,1,False,False
227,2024-06-01,Operations,2.94,5,False,False
228,2024-06-01,HR,3.66,2,False,False
229,2024-06-01,HR,3.29,1,False,False
230,2024-06-01,Engineering,4.11,2,False,False
231,2024-06-01,HR,3.29,2,False,False
232,2024-06-01,Operations,2.98,2,False,False
233,2024-06-01,Engineering,3.61,3,False,False
234,2024-06-01,Finance,2.23,3,False,False
235,2024-06-01,HR,2.11,9,False,False
236,2024-06-01,Finance,2.46,3,False,False
237,2024-06-01,Finance,2.28,7,False,False
238,2024-06-01,HR,2.2,5,False,False
239,2024-06-01,Sales,3.84,2,False,False
240,2024-06-01,Finance,3.52,6,False,False
241,2024-06-01,Engineering,4.51,1,False,False
242,2024-06-01,HR,3.64,2,False,False
243,2024-06-01,Engineering,3.88,2,False,False
244,2024-06-01,Finance,2.52,1,False,False
245,2024-06-01,Finance,3.88,2,False,False
246,2024-06-01,Engineering,3.73,2,False,False
247,2024-06-01,Finance,2.99,2,False,False
248,2024-06-01,HR,3.06,2,False,False
249,2024-06-01,Finance,3.22,2,False,False
250,2024-06-01,Engineering,2.64,4,False,False
251,2024-06-01,Engineering,3.3,4,False,False
252,2024-06-01,HR,2.18,3,False,False
253,2024-06-01,Engineering,2.99,3,False,False
254,2024-06-01,Sales,3.78,1,False,False
255,2024-06-01,Finance,2.83,2,False,False
256,2024-06-01,Engineering,3.36,4,False,False
257,2024-06-01,Finance,3.82,1,False,False
258,2024-06-01,Engineering,3.39,4,False,False
259,2024-06-01,Engineering,3.51,3,False,False
260,2024-06-01,HR,3.98,1,False,False
261,2024-06-01,Finance,2.54,8,False,False
262,2024-06-01,Engineering,4.21,1,False,False
263,2024-06-01,Sales,3.35,0,False,False
264,2024-06-01,Operations,4.04,0,False,False
265,2024-06-01,Operations,3.15,4,False,False
266,2024-06-01,HR,3.36,3,False,False
267,2024-06-01,HR,2.24,4,False,False
268,2024-06-01,Sales,2.98,1,True,False
269,2024-06-01,Finance,2.03,2,False,False
270,2024-06-01,HR,3.26,0,False,False
271,2024-06-01,Sales,3.89,0,False,False
272,2024-06-01,Engineering,3.52,2,False,False
273,2024-06-01,Engineering,3.09,4,False,False
274,2024-06-01,Operations,3.17,4,False,False
275,2024-06-01,HR,3.02,6,False,False
276,2024-06-01,HR,3.67,2,False,False
277,2024-06-01,HR,3.07,3,False,False
278,2024-06-01,Finance,3.8,1,False,False
279,2024-06-01,Engineering,2.8,4,False,False
280,2024-06-01,Engineering,4.4,3,False,False
281,2024-06-01,Sales,3.71,4,False,False
282,2024-06-01,HR,3.69,3,False,False
283,2024-06-01,Finance,2.61,2,False,False
284,2024-06-01,HR,2.64,2,False,False
285,2024-06-01,HR,2.77,1,False,False
286,2024-06-01,Operations,2.82,2,False,False
287,2024-06-01,Engineering,3.2,2,False,False
288,2024-06-01,HR,3.41,3,False,False
289,2024-06-01,HR,3.49,2,False,False
290,2024-06-01,HR,3.32,3,False,False
291,2024-06-01,Operations,3.44,2,False,False
292,2024-06-01,Sales,3.1,3,False,False
293,2024-06-01,Operations,3.5,3,False,False
294,2024-06-01,Sales,3.15,5,False,False
295,2024-06-01,HR,3.04,0,False,False
296,2024-06-01,HR,2.42,1,False,False
297,2024-06-01,Operations,4.47,4,False,False
298,2024-06-01,HR,3.04,5,False,False
299,2024-06-01,Sales,2.75,3,False,False
300,2024-06-01,Engineering,3.97,1,False,False
301,2024-06-01,Sales,1.69,2,False,False
302,2024-06-01,Operations,2.12,3,False,False
303,2024-06-01,Engineering,3.88,4,False,False
304,2024-06-01,Operations,3.58,3,False,False
305,2024-06-01,HR,3.53,2,False,False
306,2024-06-01,Engineering,3.05,2,False,False
307,2024-06-01,Sales,3.32,3,False,False
308,2024-06-01,HR,3.58,5,False,False
309,2024-06-01,Sales,3.33,5,False,False
310,2024-06-01,Engineering,3.88,1,False,False
311,2024-06-01,Finance,2.54,2,False,False
312,2024-06-01,Finance,3.34,1,False,False
313,2024-06-01,Engineering,2.5,7,False,False
314,2024-06-01,Sales,2.99,4,False,False
315,2024-06-01,Sales,3.77,0,False,False
316,2024-06-01,Finance,2.69,2,False,False
317,2024-06-01,Finance,2.32,2,False,False
318,2024-06-01,Finance,2.28,7,False,False
319,2024-06-01,Operations,2.71,0,False,False
320,2024-06-01,Finance,3.69,3,False,False
321,2024-06-01,Sales,1.52,5,False,False
322,2024-06-01,Engineering,3.89,3,False,False
323,2024-06-01,Finance,3.21,7,False,False
324,2024-06-01,Operations,3.25,3,False,False
325,2024-06-01,Operations,2.19,4,False,False
326,2024-06-01,Sales,2.14,5,False,False
327,2024-06-01,Sales,3.76,4,False,False
328,2024-06-01,Engineering,2.46,5,False,False
329,2024-06-01,Engineering,3.63,6,False,False
330,2024-06-01,HR,2.2,3,False,False
331,2024-06-01,HR,3.04,1,False,False
332,2024-06-01,Sales,2.42,6,False,False
333,2024-06-01,Sales,3.39,2,False,False
334,2024-06-01,Operations,3.0,0,False,False
335,2024-06-01,HR,4.34,3,False,False
336,2024-06-01,Operations,3.18,3,False,False
337,2024-06-01,Operations,3.55,1,False,False
338,2024-06-01,Sales,2.15,6,False,False
339,2024-06-01,Sales,3.25,4,False,False
340,2024-06-01,Operations,3.11,1,False,False
341,2024-06-01,Finance,2.89,0,False,False
342,2024-06-01,Sales,3.18,4,False,False
343,2024-06-01,Finance,2.73,3,False,False
344,2024-06-01,HR,2.7,2,False,False
345,2024-06-01,Operations,3.05,5,False,False
346,2024-06-01,Sales,2.65,8,False,False
347,2024-06-01,Operations,2.07,3,False,False
348,2024-06-01,Operations,2.85,4,False,False
349,2024-06-01,Engineering,4.15,3,False,False
350,2024-06-01,Engineering,2.61,1,False,False
351,2024-06-01,HR,2.99,2,False,False
352,2024-06-01,Engineering,4.13,1,False,False
353,2024-06-01,Sales,3.88,1,False,False
354,2024-06-01,HR,2.96,4,False,False
355,2024-06-01,Operations,3.82,1,False,False
356,2024-06-01,Operations,3.58,3,False,False
357,2024-06-01,Engineering,3.61,2,False,False
358,2024-06-01,Operations,4.08,3,False,False
359,2024-06-01,Engineering,3.31,3,False,False
360,2024-06-01,Finance,3.32,1,False,False
361,2024-06-01,Operations,3.8,4,False,False
362,2024-06-01,Operations,3.94,1,False,False
363,2024-06-01,Sales,2.48,1,False,False
364,2024-06-01,Operations,2.9,1,False,False
365,2024-06-01,Engineering,4.92,0,False,False
366,2024-06-01,HR,3.48,1,False,False
367,2024-06-01,HR,2.94,3,False,False
368,2024-06-01,Sales,3.92,2,False,False
369,2024-06-01,Engineering,3.26,2,False,False
370,2024-06-01,Finance,2.53,4,False,False
371,2024-06-01,Sales,3.41,0,False,False
372,2024-06-01,Finance,2.15,2,False,False
373,2024-06-01,HR,2.91,2,False,False
374,2024-06-01,Sales,3.69,3,False,False
375,2024-06-01,Operations,3.77,3,False,False
376,2024-06-01,Engineering,3.31,2,False,False
377,2024-06-01,Finance,3.1,1,False,False
378,2024-06-01,Finance,3.14,2,False,False
379,2024-06-01,Sales,3.02,2,False,False
380,2024-06-01,Sales,3.03,3,False,False
381,2024-06-01,Engineering,3.32,5,False,False
382,2024-06-01,Operations,2.67,3,False,False
383,2024-06-01,Operations,3.5,0,False,False
384,2024-06-01,Sales,2.55,4,False,False
385,2024-06-01,Engineering,3.92,4,False,False
386,2024-06-01,Engineering,2.97,1,False,False
387,2024-06-01,Engineering,3.42,0,False,False
388,2024-06-01,Operations,3.36,2,False,False
389,2024-06-01,Operations,3.21,0,False,False
390,2024-06-01,Engineering,2.33,4,False,False
391,2024-06-01,Finance,3.21,6,False,False
392,2024-06-01,Engineering,3.78,5,False,False
393,2024-06-01,Sales,2.56,2,False,False
394,2024-06-01,HR,3.36,3,False,False
395,2024-06-01,Finance,3.5,1,False,False
396,2024-06-01,Operations,3.42,0,False,False
397,2024-06-01,Engineering,3.33,1,False,False
398,2024-06-01,Engineering,3.2,1,False,False
399,2024-06-01,Sales,3.32,3,False,False
400,2024-06-01,Sales,4.05,2,False,False
401,2024-06-01,Operations,1.17,5,False,False
402,2024-06-01,Finance,2.53,1,False,False
403,2024-06-01,Sales,2.87,4,False,False
404,2024-06-01,Operations,2.56,2,False,False
405,2024-06-01,HR,2.91,4,False,False
406,2024-06-01,HR,3.94,3,False,False
407,2024-06-01,HR,2.46,3,False,False
408,2024-06-01,Engineering,2.93,7,False,False
409,2024-06-01,Operations,2.35,7,False,False
410,2024-06-01,Engineering,2.47,1,False,False
411,2024-06-01,Engineering,4.25,2,False,False
412,2024-06-01,Sales,2.45,5,False,False
413,2024-06-01,Sales,3.36,3,False,False
414,2024-06-01,Engineering,2.87,1,False,False
415,2024-06-01,Engineering,4.65,0,False,False
416,2024-06-01,Finance,3.44,5,False,False
417,2024-06-01,Operations,3.07,2,False,False
418,2024-06-01,Engineering,3.92,1,False,False
419,2024-06-01,Sales,2.03,7,False,False
420,2024-06-01,HR,3.67,3,False,False
421,2024-06-01,Operations,3.25,1,False,False
422,2024-06-01,Finance,3.28,3,False,False
423,2024-06-01,Finance,3.04,2,False,False
424,2024-06-01,HR,2.52,3,False,False
425,2024-06-01,HR,3.23,3,False,False
426,2024-06-01,Engineering,3.88,3,False,False
427,2024-06-01,Operations,3.45,2,False,False
428,2024-06-01,Operations,2.94,1,False,False
429,2024-06-01,Engineering,3.44,5,False,False
430,2024-06-01,Finance,3.03,2,False,False
431,2024-06-01,Engineering,4.64,4,False,False
432,2024-06-01,Finance,2.88,5,False,False
433,2024-06-01,Operations,3.32,2,False,False
434,2024-06-01,Engineering,4.3,4,False,False
435,2024-06-01,HR,2.43,3,False,False
436,2024-06-01,Engineering,5.0,4,False,False
437,2024-06-01,HR,3.41,2,False,False
438,2024-06-01,Operations,3.24,1,False,False
439,2024-06-01,Engineering,3.25,2,False,False
440,2024-06-01,Sales,3.06,6,False,False
441,2024-06-01,Operations,3.03,5,False,False
442,2024-06-01,Sales,3.2,4,False,False
443,2024-06-01,Engineering,4.41,3,False,False
444,2024-06-01,HR,3.06,3,False,False
445,2024-06-01,HR,2.16,6,False,False
446,2024-06-01,Finance,3.27,6,False,False
447,2024-06-01,Sales,4.11,2,False,False
448,2024-06-01,Operations,3.14,5,False,False
449,2024-06-01,HR,3.98,3,False,False
450,2024-06-01,Sales,2.86,5,False,False
451,2024-06-01,Operations,2.11,3,False,False
452,2024-06-01,Operations,2.57,2,False,False
453,2024-06-01,HR,2.54,4,False,False
454,2024-06-01,Engineering,3.6,2,False,False
455,2024-06-01,HR,3.38,0,False,False
456,2024-06-01,HR,2.89,4,False,False
457,2024-06-01,Engineering,1.59,3,False,False
458,2024-06-01,Finance,2.89,1,False,False
459,2024-06-01,Operations,4.2,4,False,False
460,2024-06-01,Engineering,2.78,0,False,False
461,2024-06-01,Finance,2.95,7,False,False
462,2024-06-01,Engineering,2.5,2,False,False
463,2024-06-01,Finance,4.39,2,False,False
464,2024-06-01,HR,2.6,1,False,False
465,2024-06-01,Engineering,3.98,1,False,False
466,2024-06-01,Operations,4.39,2,False,False
467,2024-06-01,Engineering,4.06,1,False,False
468,2024-06-01,HR,2.74,1,False,False
469,2024-06-01,Engineering,3.18,3,False,False
470,2024-06-01,Operations,2.49,6,False,False
471,2024-06-01,Finance,3.18,6,False,False
472,2024-06-01,Operations,2.96,5,False,False
473,2024-06-01,HR,2.66,0,False,False
474,2024-06-01,HR,3.84,1,False,False
475,2024-06-01,Finance,2.73,5,False,False
476,2024-06-01,Finance,4.17,1,False,False
477,2024-06-01,Operations,2.93,4,False,False
478,2024-06-01,Engineering,4.4,4,False,False
479,2024-06-01,Finance,3.26,1,False,False
480,2024-06-01,Engineering,4.05,1,False,False
481,2024-06-01,Sales,2.82,2,False,False
482,2024-06-01,Operations,2.61,1,False,False
483,2024-06-01,Sales,3.49,2,False,False
484,2024-06-01,Finance,3.93,1,False,False
485,2024-06-01,HR,3.11,1,False,False
486,2024-06-01,Sales,2.62,7,False,False
487,2024-06-01,Sales,2.34,3,False,False
488,2024-06-01,HR,2.28,7,False,False
489,2024-06-01,Finance,1.97,5,False,False
490,2024-06-01,Finance,3.55,3,False,False
491,2024-06-01,Operations,3.43,2,False,False
492,2024-06-01,Operations,3.06,6,False,False
493,2024-06-01,Finance,1.91,3,False,False
494,2024-06-01,Finance,2.94,4,False,False
495,2024-06-01,Sales,3.07,1,False,False
496,2024-06-01,HR,4.32,4,False,False
497,2024-06-01,Engineering,2.5,2,False,False
498,2024-06-01,Sales,2.7,4,False,False
499,2024-06-01,Operations,4.44,1,False,False
500,2024-06-01,HR,3.26,0,False,False
1,2024-07-01,Engineering,2.25,3,False,False
2,2024-07-01,Finance,3.53,2,False,False
3,2024-07-01,Finance,4.09,2,False,False
4,2024-07-01,HR,3.57,1,False,False
5,2024-07-01,HR,2.9,3,False,False
6,2024-07-01,Operations,2.28,1,False,False
7,2024-07-01,Engineering,3.68,0,False,False
8,2024-07-01,Finance,2.92,2,False,False
9,2024-07-01,Sales,2.54,3,False,False
10,2024-07-01,Engineering,3.41,3,False,False
11,2024-07-01,HR,4.19,2,False,False
12,2024-07-01,Operations,4.36,1,False,False
13,2024-07-01,Finance,4.29,1,False,False
14,2024-07-01,Finance,3.37,5,False,False
15,2024-07-01,Finance,3.88,3,False,False
16,2024-07-01,Finance,3.04,6,False,False
17,2024-07-01,HR,3.32,5,False,False
18,2024-07-01,Engineering,2.71,2,False,False
19,2024-07-01,Operations,3.5,2,False,False
20,2024-07-01,HR,3.17,5,False,False
21,2024-07-01,HR,2.52,5,False,False
22,2024-07-01,Sales,2.62,4,False,False
23,2024-07-01,Engineering,3.29,1,False,False
24,2024-07-01,Operations,3.14,4,False,False
25,2024-07-01,Finance,3.16,2,False,False
26,2024-07-01,Finance,3.45,3,False,False
27,2024-07-01,HR,3.42,1,False,False
28,2024-07-01,Operations,3.27,2,False,False
29,2024-07-01,HR,3.65,3,False,False
30,2024-07-01,HR,2.58,3,False,False
31,2024-07-01,HR,3.69,0,False,False
32,2024-07-01,Sales,2.52,7,False,False
33,2024-07-01,Engineering,2.21,4,False,False
34,2024-07-01,HR,2.37,2,False,False
35,2024-07-01,Operations,2.72,1,False,False
36,2024-07-01,Engineering,2.84,4,False,False
37,2024-07-01,Operations,2.82,3,False,False
38,2024-07-01,Operations,2.51,3,False,False
39,2024-07-01,Sales,3.57,2,False,False
40,2024-07-01,Finance,2.75,4,False,False
41,2024-07-01,Engineering,3.74,2,False,False
42,2024-07-01,Finance,2.9,1,False,False
43,2024-07-01,Finance,3.09,3,False,False
44,2024-07-01,Sales,1.87,2,False,False
45,2024-07-01,Engineering,3.58,1,False,False
46,2024-07-01,Operations,1.61,2,False,False
47,2024-07-01,HR,2.94,7,False,False
48,2024-07-01,Operations,3.24,1,False,False
49,2024-07-01,Finance,3.7,1,False,False
50,2024-07-01,Finance,4.07,2,False,False
51,2024-07-01,Finance,3.62,1,False,False
52,2024-07-01,Engineering,3.07,2,False,False
53,2024-07-01,Sales,3.63,6,False,False
54,2024-07-01,HR,2.72,2,False,False
55,2024-07-01,HR,3.37,1,False,False
